key,evaluation,classification,title,code,journal,publisher,ISSN,date,author_count,author_rank,author_names
2003170A852C33EF4F42217A08B4B6D3994E629A2,국내공인학술지,국내공인등재,플립드 러닝에 따른 말하기 교육 방법 탐색,RD03479,교양교육연구,한국교양교육학회,1976-3212,201810,1,제1저자,김진희
2003170A852C33EF4F42217A08B4B6D3994E629A2,국내공인학술지,국내공인등재,2009와 2015 개정 국어과 교육과정의 작문 영역 비교,RD02593,배달말,배달말학회,1229-1447,201812,1,제1저자,김진희
2003170A852C33EF4F42217A08B4B6D3994E629A2,국내공인학술지,국내공인등재,2009와 2015의 개정 국어과 교육과정의 독서 영역 비교,RD03909,중등교육연구,경북대학교 사범대학부속중등교육연구소,1598-5202,201812,1,제1저자,김진희
2003170A852C33EF4F42217A08B4B6D3994E629A2,국내공인학술지,국내공인등재,예비 국어 교사의 종합적 사고력 분석 및 사범대학 국어교육과 교육과정 재구조화 연구,RD02593,배달말,배달말학회,1229-1447,201712,1,제1저자,김진희
2003170A852C33EF4F42217A08B4B6D3994E629A2,국내공인학술지,국내공인등재,예비 국어 교사의 '좋은 국어 수업'에 대한 개념도 분석 연구,RD02937,한국교원교육연구,한국교원교육학회,1738-7256,201712,1,제1저자,김진희
2003170A852C33EF4F42217A08B4B6D3994E629A2,국내공인학술지,국내공인등재,'매체 언어'와 '문법'의 통합 교육을 위한 문법교육 내용의 범주,RD03096,한말연구,한말연구학회,1229-4500,201712,1,제1저자,김진희
2003170A852C33EF4F42217A08B4B6D3994E629A2,국내공인학술지,국내공인등재,예비 국어 교사의 국어 수업에 나타난 '동기 유발' 활동의 문제 양상 연구,RD00802,열린교육연구,한국열린교육학회,1229-8379,201811,1,제1저자,김진희
2003170A852C33EF4F42217A08B4B6D3994E629A2,국내공인학술지,국내공인등재,예비 국어 교사가 교육실습에서 경험한 결정적 사건에 대한 연구,RD02937,한국교원교육연구,한국교원교육학회,1738-7256,201812,1,제1저자,김진희
2003170A852C33EF4F42217A08B4B6D3994E629A2,국내공인학술지,국내공인등재,문법 태도 교육 내용으로서 '국어 사랑과 국어 의식'에 대한 비판적 소고,RD03096,한말연구,한말연구학회,1229-4500,201812,1,제1저자,김진희
2003170A852C33EF4F42217A08B4B6D3994E629A2,국내공인학술지,국내공인등재,국어과 교육과정과 교과서의 협상 교육내용 분석,RD03297,교육연구,성신여자대학교 교육문제연구소,1598-7094,201904,1,제1저자,김진희
2003170B7B7A246EA48D41A7FFBF08690877AB25A,국제공인학술지,SSCI,Sequential Two-Stage Network and Thematic Analysis for Exploring an Interdisciplinary Care Approach in Nursing Homes,SS02201,CIN-COMPUTERS INFORMATICS NURSING,"LIPPINCOTT WILLIAMS & WILKINS, 530 WALNUT ST, PHILADELPHIA, USA, PA, 19106-3621",1538-2931,201909,6,제1저자,"Min Sun Park, Gyu-Tae Kim, Su Jung Lee, Mi So Kim, Eun-Hye Jeong, Sung Ok Chang"
2003170B7B7A246EA48D41A7FFBF08690877AB25A,국제공인학술지,SSCI,Examining practical nursing experiences to discover ways in which to retain and invigorate the remaining functions of the elderly with a demented and,SS03742,JAPAN JOURNAL OF NURSING SCIENCE,"WILEY-BLACKWELL, COMMERCE PLACE, 350 MAIN ST, MALDEN, USA, MA, 02148",1742-7932,201801,5,제1저자,"Min-Sun PARK, Sun-Young LIM, Eun-Young KIM, Su-Jung Lee, and Sung-Ok Chang"
2003170B7B7A246EA48D41A7FFBF08690877AB25A,국제공인학술지,SSCI,Exploring a Nursing Home-Specific Interdisciplinary Approach,SS03323,JOURNAL OF HOSPICE & PALLIATIVE NURSING,"LIPPINCOTT WILLIAMS & WILKINS, 530 WALNUT ST, PHILADELPHIA, USA, PA, 19106-3621",1522-2179,201912,3,제1저자,"Min Sun Park, Su Jung Lee, Sung Ok Chang"
2003170B7B7A246EA48D41A7FFBF08690877AB25A,국제공인학술지,SSCI,The shared subjective frames of interdisciplinary practitioners involved in function-focused care in a nursing home: Q-methodology,SS03927,JOURNAL OF NURSING RESEARCH,"LIPPINCOTT WILLIAMS & WILKINS, 530 WALNUT ST, PHILADELPHIA, USA, PA, 19106-3621",1682-3141,202002,6,공동저자,"Mi So KIM, Gyu-Tae KIM, Su Jung LEE, Min Sun PARK, Eun-hye JEONG, Sung Ok Chang"
2003170B7F9CE69731F9103D0A140D403F20B30C7,국내공인학술지,국내공인등재,NCS 직업기초능력 고찰,RD03479,교양교육연구,한국교양교육학회,1976-3212,201912,1,제1저자,조혜경
2003170B7F9CE69731F9103D0A140D403F20B30C7,국내공인학술지,국내공인등재,대학 교양교육 연구 및 교육지원방안 연구-학술연구분야분류표 개선 제안을 중심으로,RD03479,교양교육연구,한국교양교육학회,1976-3212,201804,3,교신저자,"손승남, 조혜경,이정금"
2003170B7F9CE69731F9103D0A140D403F20B30C7,국내공인학술지,국내공인등재,트랜스 휴머니즘 시대의 글쓰기 교육의 쟁점,RD03479,교양교육연구,한국교양교육학회,1976-3212,201712,1,제1저자,조혜경
2003170B7F9CE69731F9103D0A140D403F20B30C7,국내공인학술지,국내공인등재,한국형 자유학예대학을 위한 교육기호학적 제언,RD01729,기호학 연구,한국기호학회,1229-3172,201706,5,교신저자,"박일우, 배은숙,안호영, 이현민, 조혜경"
2003170B7F9CE69731F9103D0A140D403F20B30C7,국내공인학술지,국내공인등재,노장과 톨스토이,RD02556,러시아어문학연구논집,한국러시아문학회,1229-1188,201708,1,제1저자,조혜경
2003170B7F9CE69731F9103D0A140D403F20B30C7,국내공인학술지,국내공인등재,도스토예프스키와 톨스토이 시학에 나타난 공감의 문제 연구,RD02556,러시아어문학연구논집,한국러시아문학회,1229-1188,201802,1,제1저자,조혜경
2003170B7F9CE69731F9103D0A140D403F20B30C7,국내공인학술지,국내공인등재,노자와 톨스토이,RD02476,노어노문학,한국노어노문학회,1225-0414,201806,1,제1저자,조혜경
2003170B7F9CE69731F9103D0A140D403F20B30C7,국내공인학술지,국내공인등재,톨스토이와 도스토예프스키 소설에 나타난 공감의 문제 연구-공감적 상상력과 도덕적 상상력을 중심으로,RD03836,문화와 융합,한국문화융합학회,1225-0422,201806,1,제1저자,조혜경
2003170B7F9CE69731F9103D0A140D403F20B30C7,국내공인학술지,국내공인등재,공감의 조건,RD02476,노어노문학,한국노어노문학회,1225-0414,201906,1,제1저자,조혜경
2003170B7F9CE69731F9103D0A140D403F20B30C7,국내공인학술지,국내공인등재,예술과 도덕에서의 공감,RD02476,노어노문학,한국노어노문학회,1225-0414,201912,1,제1저자,조혜경
2003170C467DBDDF2C89AB65AA1554EB34846A4B5,국내공인학술지,국내공인등재,간호대학생의 메타인지 영향요인분석,RD03683,한국융합학회논문지,한국융합학회,2233-4890,201911,3,제1저자,"서유진, 배주연, 이주희"
2003170C467DBDDF2C89AB65AA1554EB34846A4B5,국내공인학술지,국내공인등재,"정신건강복지센터 실습 교육이 간호대학생의 정신질환에 대한 차별행동, 태도, 사회적 거리감에 미치는 효과",RD02916,학습자중심교과교육연구,학습자중심교과교육학회,1598-2106,202001,2,교신저자,"서유진, 한은경"
2003170C467DBDDF2C89AB65AA1554EB34846A4B5,국제수준학술지,SCOPUS,Revisiting The Meaning of A Good Nurse,SP15989,Open Nursing Journal,Bentham Science Publishers B.V.,1874-4346,201901,11,공동저자,"Go-Un Kim, Eunyoung Jung, Mikyeong Cho, Soo Y. Han, Mira Jang, Mikyung Lee, Sumi Lee, Yujin Suh 외 3명"
2003170C4F7D6FE6DBB4B13028B9D1A8264A8C8E2,국제공인학술지,SCIE,Contribution of subjective Disease Activity Score 28 (DAS28) components to the response to treatment of rheumatoid arthritis,EX01274,CLINICAL RHEUMATOLOGY,SPRINGER-VERLAG,0770-3198,201706,5,공동저자,"Kyeong Min Son, Sung Yeon Lee, Young Il Seo, Ji-Eun Choi, Hyun Ah Kim"
2003170C4F7D6FE6DBB4B13028B9D1A8264A8C8E2,국제공인학술지,SSCI,Value at risk forecasting for volatility index,SS00130,APPLIED ECONOMICS LETTERS,ROUTLEDGE,1350-4851,201712,3,공동저자,"Seul-Ki Park, Ji-Eun Choi, Dong Wan Shin"
2003170C4F7D6FE6DBB4B13028B9D1A8264A8C8E2,국제공인학술지,SSCI,Forecasts for leverage heterogeneous autoregressive models with jumps and other covariates,SS00893,JOURNAL OF FORECASTING,JOHN WILEY & SONS LTD,0277-6693,201809,2,제1저자,"Ji-Eun Choi, Dong Wan Shin"
2003170C4F7D6FE6DBB4B13028B9D1A8264A8C8E2,국제공인학술지,SCIE,Quantile forecasts for financial volatilities based on parametric and asymmetric models,EX09024,JOURNAL OF THE KOREAN STATISTICAL SOCIETY,"KOREAN STATISTICAL SOC, SCIENCE & TECHNOLOGY, BLDG RM 709, 635-4 YEOGSAM-DONG, KANGNAM-GU, SEOUL, SOUTH KOREA, 135-703",1226-3192,201903,2,제1저자,"Ji-Eun Choi, Dong Wan Shin"
2003170C4F7D6FE6DBB4B13028B9D1A8264A8C8E2,국제공인학술지,SCIE,Bootstrapping volatility spillover index,EX01316,COMMUNICATIONS IN STATISTICS-SIMULATION AND COMPUTATION,MARCEL DEKKER INC,0361-0918,202001,2,제1저자,"Ji-Eun Choi, Dong Wan Shin"
2003170C4F7D6FE6DBB4B13028B9D1A8264A8C8E2,국제공인학술지,SSCI,"Three regime bivariate normal distribution: a new estimation method for co-value-at-risk, CoVaR",SS02364,EUROPEAN JOURNAL OF FINANCE,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD, 4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND",1351-847X,201912,2,제1저자,"Ji-Eun Choi, Dong Wan Shin"
2003170C4F7D6FE6DBB4B13028B9D1A8264A8C8E2,국제공인학술지,SCIE,Moving block bootstrapping for a CUSUM test for correlation change,EX01354,COMPUTATIONAL STATISTICS & DATA ANALYSIS,ELSEVIER SCIENCE BV,0167-9473,201907,2,제1저자,"Ji-Eun Choi, Dong Wan Shin"
2003170C4F7D6FE6DBB4B13028B9D1A8264A8C8E2,국제수준학술지,SCOPUS,Forecasting daily PM10 concentrations in Seoul using various data mining techniques,SP26892,COMMUNICATIONS FOR STATISTICAL APPLICATIONS AND METHODS,Korean Statistical Society,2287-7843,201803,3,제1저자,"Ji-Eun Choi, Hyesun Lee, Jongwoo Song"
2003170C4F7D6FE6DBB4B13028B9D1A8264A8C8E2,국제수준학술지,SCOPUS,The roles of differencing and dimension reduction in machine learning forecasting of employment level using the FRED big data,SP26892,COMMUNICATIONS FOR STATISTICAL APPLICATIONS AND METHODS,Korean Statistical Society,2287-7843,201909,2,제1저자,"Ji-Eun Choi, Dong Wan Shin"
2003170C6CA8B39E49475F878F3466F9776BE1859,국내공인학술지,국내공인등재,이익유연화는 비정상투자를 개선하는가?,RD02462,국제회계연구,한국국제회계학회,1598-3919,201912,2,교신저자,"김수인, 최병철"
2003170C6CA8B39E49475F878F3466F9776BE1859,국내공인학술지,국내공인등재,접대비 지출 관련 제도 변화가 기업의 접대비 수익 관련성에 미치는 영향,RD00349,회계학연구,한국회계학회,1229-3288,201906,3,제1저자,"최병철, 문두철 변정윤"
2003170C6CA8B39E49475F878F3466F9776BE1859,국내공인학술지,국내공인등재,주식회사의 외부감사에 관한 법률 개정이 중소기업의 경영환경 및 외부감사환경에 미치는 영향,RD02086,기업가정신과 벤처연구,한국중소기업학회,1738-2599,201810,3,제1저자,"최병철, 문두철, 변정윤"
2003170C6CA8B39E49475F878F3466F9776BE1859,국내공인학술지,국내공인등재,무자본 M&A 규제의 필요성에 대한 연구 : 상장폐지 사례를 중심으로,RD00585,회계저널,한국회계학회,1229-327X,201804,3,제1저자,"최병철, 문두철, 변정윤"
2003170C6CA8B39E49475F878F3466F9776BE1859,국내공인학술지,국내공인등재,현행 합병비율 산출 방법의 문제점과 개선방안에 대한 연구 : 사례연구를 중심으로,RD00585,회계저널,한국회계학회,1229-327X,201710,3,제1저자,"최병철, 문두철, 변정윤"
2003170C6CA8B39E49475F878F3466F9776BE1859,국제수준학술지,SCOPUS,The relationship between corporate social responsibility and earnings management: accounting for endogeneity,SP09934,Investment Management and Financial Innovations,Business Perspectives,1810-4967,201810,3,교신저자,"최현정, 변정윤, 최병철"
2003170C91ECB4EB22EB8DCEF92AA69E6093E5A60,기타국내학술지,NULL,정수문자열의 δ-근사주기와 γ-근사주기를 찾는 병렬알고리즘,?      ,정보과학회논문지,한국정보과학회,NULL,201708,2,제1저자,"김영호, 심정섭"
2003170C91ECB4EB22EB8DCEF92AA69E6093E5A60,기타국내학술지,NULL,Z-함수를 이용한 순위패턴매칭과 순위다중패턴매칭 병렬계산,NULL,정보과학회논문지,한국정보과학회,NULL,201808,3,공동저자,"신유건, 김영호, 심정섭"
2003170C91ECB4EB22EB8DCEF92AA69E6093E5A60,기타국내학술지,NULL,순위다중패턴매칭문제에 대한 공간효율적인 해싱기반 알고리즘,NULL,정보과학회 컴퓨팅의 실제 논문지,한국정보과학회,NULL,201808,3,공동저자,"박정훈, 김영호, 심정섭"
2003170C91ECB4EB22EB8DCEF92AA69E6093E5A60,기타국내학술지,NULL,사각망 순열패턴매칭 문제에 대한 병렬알고리즘,NULL,정보과학회논문지,한국정보과학회,NULL,201904,4,공동저자,"최지효, 김영호, 나중채, 심정섭"
2003170C91ECB4EB22EB8DCEF92AA69E6093E5A60,기타국내학술지,NULL,문자열 집합의 순위주기와 순위경계 병렬 계산,?      ,정보과학회논문지,한국정보과학회,NULL,201912,2,제1저자,"김영호, 심정섭"
2003170E1C2A07B936D0C54D7ABCEE3026EE0A7DB,국내공인학술지,국내공인등재,조리와 환기에 따른 공동주택의 실내공기질 변화,RD03580,실내환경 및 냄새 학회지,한국냄새환경학회,2288-9167,201709,7,공동저자,"김종범, 이재영, 김경환, 류성희, 이광재, 이승복, 배귀남"
2003170E1C2A07B936D0C54D7ABCEE3026EE0A7DB,국내공인학술지,국내공인등재,기후모델과 인구변호를 고려한 기후변화에 따른 미래 건강영향 예측,RD01697,한국방재학회논문집,한국방재학회,1738-2424,201707,2,제1저자,"이재영, 김호"
2003170E1C2A07B936D0C54D7ABCEE3026EE0A7DB,국내공인학술지,국내공인등재,도로 인접 어린이집 보육실의 실내공기질 주간변화 특징,RD03580,실내환경 및 냄새 학회지,한국냄새환경학회,2288-9167,201706,7,공동저자,"김종범, 이승복, 이재영, 이광재, 류성희, 김경환, 배귀남"
2003170E1C2A07B936D0C54D7ABCEE3026EE0A7DB,국제공인학술지,SCIE,Temporal changes in mortality impacts of heat wave and cold spell in Korea and Japan.,EX01749,ENVIRONMENT INTERNATIONAL,PERGAMON-ELSEVIER SCIENCE LTD,0160-4120,201807,6,공동저자,"WhanheeLee, Hayon Michelle Choi, Jae Young Lee, Da Hye Kim, Yasushi Honda, HoKim"
2003170E1C2A07B936D0C54D7ABCEE3026EE0A7DB,국제공인학술지,SCI,Quantification of inhaled aerosol particles composed of toxic household disinfectant using radioanalytical method.,SC00807,CHEMOSPHERE,PERGAMON-ELSEVIER SCIENCE LTD,0045-6535,201809,9,제1저자,"Ha Eun Shim, Jae YoungLee, Chang Heon Lee, Sajid Mushtaqad, Ha Yeon Song, Lee Song, Seong-Jin Choi, Kyuhong Lee, Jongho Jeon"
2003170E1C2A07B936D0C54D7ABCEE3026EE0A7DB,국제공인학술지,SCIE,"Temperature-Related Summer Mortality Under Multiple Climate, Population, and Adaptation Scenarios",EX11198,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,"MDPI AG, POSTFACH, BASEL, SWITZERLAND, CH-40051.",1660-4601,201903,4,제1저자,"Jae Young Lee, Woo-Seop Lee, Kristie L. Ebi, Ho Kim"
2003170E1C2A07B936D0C54D7ABCEE3026EE0A7DB,국제공인학술지,SCIE,Predicted temperature-increase-induced global health burden and its regional variability,EX01749,ENVIRONMENT INTERNATIONAL,PERGAMON-ELSEVIER SCIENCE LTD,0160-4120,201910,49,제1저자,"Jae Young Lee, Ho Kim, Antonio Gasparrini, Ben Armstrong, Michelle L.Bell, Francesco Sera, Eric Lavigne, Rosana Abrutzky, ShiluTong, Micheline de Sousa Zanotti Staglio rio Coelho 외 39명"
2003170E1C2A07B936D0C54D7ABCEE3026EE0A7DB,국제공인학술지,SCI,Projecting Future Summer Mortality due to Ambient Ozone Concentration and Temperature Changes,SC00451,ATMOSPHERIC ENVIRONMENT,PERGAMON-ELSEVIER SCIENCE LTD,1352-2310,201705,4,제1저자,"Jae Young Lee, Soo Hyun Lee, Sung-Chul Hong, Ho Kim"
2003170E1C2A07B936D0C54D7ABCEE3026EE0A7DB,국제공인학술지,SCI,"Airborne Bacterial Communities in Three East Asian Cities of China, South Korea, and Japan",SC04976,SCIENTIFIC REPORTS,"NATURE PUBLISHING GROUP, MACMILLAN BUILDING, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW",2045-2322,201707,9,제1저자,"Jae Young Lee, Eun Ha Park, Sunghee Lee, GwangPyo Ko, Yasushi Honda, Masahiro Hashizume, Furong Deng, Seung-muk Yi, Ho Kim"
2003170E1C2A07B936D0C54D7ABCEE3026EE0A7DB,국제공인학술지,SCIE,Associations of particulate matter and its components with emergency room visits for cardiovascular and respiratory diseases,EX09625,PLOS ONE,"PUBLIC LIBRARY SCIENCE, 185 BERRY ST, STE 1300, SAN FRANCISCO, USA, CA, 94107",1932-6203,201708,4,공동저자,"Sung-Hee Hwang, Jae Young Lee, Seung-Muk Yi, Ho Kim"
