사번,논문연번,저자순위,저자명,역할,소속,참여율,교수본인,affiliation,val_aff
189220,127,2,김형길,공동(참여),인하대학교,10,,inside,valid
189220,127,3,신용운,공동(참여),인하대학교,10,Y,inside,valid
189220,127,4,권계숙,공동(참여),인하대학교,10,,inside,valid
189220,127,5,이돈행,공동(교신),인하대학교,40,,inside,valid
189220,128,1,박진석,공동(제1),인하대학교,10,,inside,valid
189220,128,2,방병욱,공동(참여),인하대학교,10,,inside,valid
189220,128,3,홍수진,공동(참여),순천향대학교,10,,outside,valid
189220,128,4,이은혜,공동(참여),Utah-Inha & DDS,10,,outside,valid
189220,128,5,권계숙,공동(참여),인하대학교,10,,inside,valid
189220,128,6,김형길,공동(참여),인하대학교,10,,outside,invalid
189220,128,7,신용운,공동(참여),인하대학교,10,Y,inside,valid
189220,128,8,이돈행,공동(교신),인하대학교,20,,inside,valid
189220,130,1,고은정,공동(제1),인하대학교,10,,inside,valid
189220,130,2,방병욱,공동(참여),인하대학교,10,,inside,valid
189220,130,3,권계숙,공동(참여),인하대학교,10,,inside,valid
189220,130,4,신용운,공동(참여),인하대학교,10,Y,inside,valid
189220,130,5,김형길,공동(교신),인하대학교,10,,inside,valid
189228,60,1,SH Kim,공동(제1),세명대학교,0,,outside,valid
189228,60,2,EH Park,공동(참여),부산광역시 보건환경연구원,0,,outside,valid
189228,60,3,IY Hwang,공동(참여),연세대학교,0,,outside,valid
189228,60,4,H Lee,공동(참여),연세대학교,0,,outside,valid
189228,60,5,SA Song,공동(참여),인제대학교,0,,outside,valid
189228,60,6,M Lee,공동(참여),이화여자대학교(목동),0,,outside,valid
189228,60,7,S Lee,공동(참여),가톨릭대학교(성의교정),0,,outside,valid
189228,60,8,SY Kim,공동(참여),가톨릭대학교(성의교정),0,,outside,valid
189228,60,9,김진주,공동(참여),인하대학교,0,Y,outside,invalid
189228,60,10,J Shin,공동(참여),전남대학교,0,,outside,valid
189228,60,11,SG Hong,공동(참여),포천중문의과대학교,0,,outside,valid
189228,60,12,KS Shin,공동(참여),충북대학교,0,,outside,valid
189228,60,13,S Kim,공동(참여),경상대학교,0,,outside,valid
189228,60,14,NH Ryoo,공동(참여),계명대학교,0,,outside,valid
189228,60,15,W Lee,공동(참여),고신대학교(의대),0,,outside,valid
189228,60,16,SJ Jang,공동(참여),조선대학교,0,,outside,valid
189228,60,17,JH Shin,공동(교신),인제대학교(의대),0,,outside,valid
189230,102,1,김영모,공동(제1),인하대학교,0,Y,inside,valid
189230,102,2,최정석,공동(교신),인하대학교,0,,inside,valid
189230,103,1,김지원,공동(제1),인하대학교,0,,inside,valid
189230,103,2,김홍주,공동(참여),인하대학교,0,,inside,valid
189230,103,3,박기익,공동(참여),인하대학교,0,,inside,valid
189230,103,4,김영모,공동(교신),인하대학교,0,Y,inside,valid
189230,103,5,최정석,공동(참여),인하대학교,0,,inside,valid
189230,104,1,김지원,공동(제1),인하대학교,0,,inside,valid
189230,104,2,김정미,공동(참여),인하대학교,0,,inside,valid
189230,104,3,최미은,공동(참여),인하대학교,0,,inside,valid
189230,104,4,김석기,공동(참여),국립암센터,0,,outside,valid
189230,104,5,김영모,공동(참여),인하대학교,0,Y,inside,valid
189230,104,6,최정석,공동(교신),인하대학교,0,,inside,valid
189230,105,1,최정석,공동(제1),인하대학교,0,,inside,valid
189230,105,2,조병한,공동(참여),인하대학교,0,,inside,valid
189230,105,3,김홍주,공동(참여),인하대학교,0,,inside,valid
189230,105,4,김영모,공동(참여),인하대학교,0,Y,inside,valid
189230,105,5,장준혁,공동(교신),인하대학교,0,,inside,valid
189230,106,1,최정석,공동(제1),인하대학교,0,,inside,valid
189230,106,2,김영모,공동(참여),인하대학교,0,Y,inside,valid
189230,106,3,임재열,공동(교신),연세대학교,0,,outside,valid
189230,107,1,김정미,공동(제1),인하대학교,0,,inside,valid
189230,107,2,김지원,공동(참여),인하대학교,0,,inside,valid
189230,107,3,최미은,공동(참여),인하대학교,0,,inside,valid
189230,107,4,김석기,공동(참여),국립암센터,0,,outside,valid
189230,107,5,김영모,공동(참여),인하대학교,0,Y,inside,valid
189230,107,6,최정석,공동(교신),인하대학교,0,,inside,valid
189230,108,1,김영모,공동(제1),인하대학교,0,Y,inside,valid
189230,108,2,김정미,공동(참여),인하대학교,0,,inside,valid
189230,108,3,김지원,공동(참여),인하대학교,0,,inside,valid
189230,108,4,최미은,공동(참여),인하대학교,0,,inside,valid
189230,108,5,김석기,공동(참여),국립암센터,0,,outside,valid
189230,108,6,최정석,공동(교신),인하대학교,0,,inside,valid
189230,109,1,김영모,공동(제1),인하대학교,0,Y,inside,valid
189230,109,2,김지원,공동(참여),인하대학교,0,,inside,valid
189230,109,3,박인서,공동(참여),인하대학교,0,,inside,valid
189230,109,4,최정석,공동(교신),인하대학교,0,,inside,valid
190053,112,1,이동진,공동(제1),인하대학교,30,,inside,valid
190053,112,2,김명웅,공동(참여),인하대학교,10,,inside,valid
190053,112,3,김찬경,공동(참여),인하대학교,10,,inside,valid
190053,112,4,이익모,공동(교신),인하대학교,50,Y,outside,invalid
190053,113,1,최영은,공동(제1),순천향대학교(천안),30,,outside,valid
190053,113,2,추연희,공동(참여),순천향대학교(천안),10,,outside,valid
190053,113,3,이익모,공동(참여),인하대학교,10,Y,outside,invalid
190053,113,4,박정임,공동(교신),순천향대학교(천안),50,,outside,valid
190053,114,1,김홍관,공동(제1),인하대학교,25,,outside,invalid
190053,114,2,천영우,공동(참여),인하대학교,25,,inside,valid
190053,114,3,황용우,공동(참여),인하대학교,25,,inside,valid
190053,114,4,이익모,공동(교신),인하대학교,25,Y,inside,valid
190053,115,1,신가영,공동(제1),인하대학교,20,,inside,valid
190053,115,2,김서은,공동(참여),인하대학교,20,,inside,valid
190053,115,3,이익모,공동(참여),인하대학교,20,Y,inside,valid
190053,115,4,황용우,공동(교신),인하대학교,20,,inside,valid
190053,115,5,천영우,공동(참여),인하대학교,20,,inside,valid
190053,116,1,김서은,공동(제1),인하대학교,20,,inside,valid
190053,116,2,신가영,공동(참여),인하대학교,20,,inside,valid
190053,116,3,이익모,공동(교신),인하대학교,20,Y,inside,valid
190053,116,4,천영우,공동(참여),인하대학교,20,,inside,valid
190053,116,5,황용우,공동(참여),인하대학교,20,,inside,valid
190053,117,1,김보민,공동(제1),인하대학교,20,,inside,valid
190053,117,2,서민수,공동(참여),인하대학교,20,,inside,valid
190053,117,3,김기석,공동(참여),인하대학교,20,,inside,valid
190053,117,4,천영우,공동(교신),인하대학교,20,,inside,valid
190053,117,5,이익모,공동(참여),인하대학교,20,Y,inside,valid
190053,118,1,고광훈,공동(제1),인하대학교,20,,inside,valid
190053,118,2,김효진,공동(참여),인하대학교,16,,outside,invalid
190053,118,3,천영우,공동(참여),인하대학교,16,,inside,valid
190053,118,4,황용우,공동(참여),인하대학교,16,,inside,valid
190053,118,5,이익모,공동(참여),인하대학교,16,Y,inside,valid
190053,118,6,문진영,공동(교신),인천 재능대학교,16,,outside,valid
190053,119,1,유제영,공동(제1),인하대학교,25,,inside,valid
190053,119,2,이익모,공동(교신),인하대학교,25,Y,outside,invalid
190053,119,3,황용우,공동(참여),인하대학교,25,,inside,valid
190053,119,4,김영운,공동(참여),인하대학교 산학협력단,25,,inside,invalid
190053,120,1,한만형,공동(제1),인하대학교,25,,outside,invalid
190053,120,2,천영우,공동(참여),인하대학교,25,,outside,invalid
190053,120,3,이익모,공동(참여),인하대학교,25,Y,outside,invalid
190053,120,4,황용우,공동(교신),인하대학교,25,,outside,invalid
190059,154,1,오보영,공동(제1),인하대학교,0,,inside,valid
190059,154,2,이경애,공동(참여),순천향대학교,0,,outside,valid
190059,154,3,최은옥,공동(교신),인하대학교,0,Y,inside,valid
190059,155,1,오보영,공동(제1),인하대학교,0,,outside,invalid
190059,155,2,최은옥,공동(교신),인하대학교,0,Y,inside,valid
190059,156,1,김지희,공동(제1),인하대학교,0,,inside,valid
190059,156,2,최은옥,공동(교신),인하대학교,0,Y,inside,valid
190088,94,1,박성준,공동(제1),인하대학교,30,,outside,invalid
190088,94,2,고봉성,공동(참여),인하대학교,20,,outside,invalid
190088,94,3,문경호,공동(교신),인하대학교,40,Y,outside,invalid
190088,94,4,이민경,공동(참여),인하대학교,10,,outside,invalid
190088,95,1,문경호,공동(제1),인하대학교,50,Y,inside,valid
190088,95,2,강준순,공동(참여),인하대학교,10,,outside,invalid
190088,95,3,윤영훈,공동(참여),인하대학교,40,,outside,invalid
190088,96,1,박명훈,공동(제1),인하대학교,40,,inside,valid
190088,96,2,윤영훈,공동(참여),인하대학교,10,,inside,valid
190088,96,3,강준순,공동(참여),인하대학교,10,,inside,valid
190088,96,4,문경호,공동(교신),인하대학교,40,Y,inside,valid
190175,85,1,Jaehoon Jung,공동(제1),NextE&M Research Institute,0,,inside,invalid
190175,85,2,Jongyoung Kim,공동(참여),NextE&M Research Institute,0,,outside,valid
190175,85,3,이한섭,공동(참여),인하대학교,0,Y,inside,valid
190175,85,4,Il-Suk Kang,공동(참여),KAIST National Nanofab Center,0,,outside,valid
190175,85,5,Kiwoon Choi,공동(교신),NextE&M Research Institute,0,,outside,valid
190182,220,1,배미애,공동(제1),인하대학교,30,,outside,invalid
190182,220,2,박소현,공동(참여),인하대학교,15,,inside,valid
190182,220,3,한소희,공동(참여),인하대학교,5,,outside,invalid
190182,220,4,진정희,공동(참여),인천남부교육지청,10,,outside,valid
190182,220,5,장경자,공동(교신),인하대학교,40,Y,inside,valid
190182,221,1,차원,공동(제1),인하대학교,30,,outside,invalid
190182,221,2,박민아,공동(참여),인하대학교,20,,inside,valid
190182,221,3,장경자,공동(교신),인하대학교,50,Y,outside,invalid
190182,222,1,박소현,공동(제1),인하대학교,30,,outside,invalid
190182,222,2,한소희,공동(참여),인하대학교,20,,outside,invalid
190182,222,3,장경자,공동(교신),인하대학교,50,Y,outside,invalid
190182,223,1,배미애,공동(제1),인하대학교,20,,outside,invalid
190182,223,2,이영휘,공동(참여),인하대학교,10,,inside,valid
190182,223,3,김화순,공동(참여),인하대학교,10,,inside,valid
190182,223,4,유정순,공동(참여),인하대학교,10,,outside,invalid
190182,223,5,장경자,공동(교신),인하대학교,50,Y,inside,valid
190182,224,1,박소현,공동(제1),인하대학교,10,,inside,valid
190182,224,2,배미애,공동(참여),인하대학교,10,,inside,valid
190182,224,3,한소희,공동(참여),인하대학교,5,,inside,valid
190182,224,4,정사요,공동(참여),인하대학교,5,,inside,valid
190182,224,5,김성훈,공동(교신),건국대학교,30,,outside,valid
190182,224,6,장경자,공동(교신),인하대학교,40,Y,inside,valid
190182,225,1,박소현,공동(제1),인하대학교,10,,inside,valid
190182,225,2,배미애,공동(참여),인하대학교,10,,inside,valid
190182,225,3,한소희,공동(참여),인하대학교,5,,inside,valid
190182,225,4,서용덕,공동(참여),인하대학교,5,,inside,valid
190182,225,5,김성훈,공동(교신),건국대학교,30,,outside,valid
190182,225,6,장경자,공동(교신),인하대학교,40,Y,inside,valid
190182,226,1,한소희,공동(제1),인하대학교,20,,inside,valid
190182,226,2,박소현,공동(참여),인하대학교,20,,inside,valid
190182,226,3,장경자,공동(교신),인하대학교,60,Y,inside,valid
190182,227,1,고염염,공동(제1),인하대학교,10,,inside,valid
190182,227,2,배미애,공동(참여),인하대학교,10,,inside,valid
190182,227,3,한소희,공동(참여),인하대학교,5,,inside,valid
190182,227,4,장경자,공동(교신),인하대학교,35,Y,inside,valid
190182,227,5,김성훈,공동(교신),건국대학교,40,,outside,valid
190182,228,1,배미애,공동(제1),인하대학교,10,,inside,valid
190182,228,2,박소현,공동(참여),인하대학교,10,,inside,valid
190182,228,3,한소희,공동(참여),인하대학교,5,,inside,valid
190182,228,4,장경자,공동(교신),인하대학교,45,Y,inside,valid
190182,228,5,김성훈,공동(교신),건국대학교,30,,outside,valid
190182,229,1,박소현,공동(제1),인하대학교,20,,inside,valid
190182,229,2,신지원,공동(참여),인하대학교,10,,inside,valid
190182,229,3,김성훈,공동(교신),건국대학교,30,,inside,invalid
190182,229,4,장경자,공동(교신),인하대학교,40,Y,outside,invalid
190182,230,1,박소현,공동(제1),인하대학교,20,,inside,valid
190182,230,2,오은영,공동(참여),인하대학교,10,,inside,valid
190182,230,3,김성훈,공동(교신),건국대학교,30,,outside,valid
190182,230,4,장경자,공동(교신),인하대학교,40,Y,inside,valid
190182,231,1,배미애,공동(제1),인하대학교,10,,inside,valid
190182,231,2,박소현,공동(참여),인하대학교,10,,inside,valid
190182,231,3,한소희,공동(참여),인하대학교,5,,inside,valid
190182,231,4,장경자,공동(교신),인하대학교,40,Y,inside,valid
190182,231,5,김성훈,공동(교신),건국대학교,35,,outside,valid
190182,232,1,배미애,공동(제1),인하대학교,10,,inside,valid
190182,232,2,고염염,공동(참여),인하대학교,5,,inside,valid
190182,232,3,차원,공동(참여),인하대학교,10,,inside,valid
190182,232,4,상형철,공동(참여),인하대학교,5,,inside,valid
190182,232,5,장경자,공동(교신),인하대학교,35,Y,inside,valid
190182,232,6,김성훈,공동(교신),건국대학교,35,,outside,valid
190182,233,1,이환,공동(제1),조선대학교,10,,outside,valid
190182,233,2,이동성,공동(참여),조선대학교,10,,outside,valid
190182,233,3,장경자,공동(참여),인하대학교,20,Y,inside,valid
190182,233,4,김성훈,공동(참여),건국대학교,30,,outside,valid
190182,233,5,Cheong SH,공동(교신),전남대학교,30,,outside,valid
190182,234,1,이환,공동(제1),조선대학교,10,,outside,valid
190182,234,2,이동성,공동(참여),조선대학교,10,,outside,valid
190182,234,3,장경자,공동(참여),인하대학교,20,Y,inside,valid
190182,234,4,김성훈,공동(참여),건국대학교,30,,outside,valid
190182,234,5,Sun Hee Cheong,공동(교신),전남대학교,30,,outside,valid
190182,235,1,이환,공동(제1),조선대학교,10,,outside,valid
190182,235,2,이동성,공동(참여),조선대학교,10,,outside,valid
190182,235,3,장경자,공동(참여),인하대학교,20,Y,inside,valid
190182,235,4,김성훈,공동(참여),건국대학교,30,,outside,valid
190182,235,5,Cheong SH,공동(교신),전남대학교,30,,outside,valid
190182,236,1,차원,공동(제1),인하대학교,20,,outside,invalid
190182,236,2,박소현,공동(참여),인하대학교,10,,inside,valid
190182,236,3,정세주,공동(참여),인하대학교,20,,outside,invalid
190182,236,4,장경자,공동(교신),인하대학교,50,Y,outside,invalid
190182,237,1,박소현,공동(제1),인하대학교,20,,inside,valid
190182,237,2,배미애,공동(참여),인하대학교,20,,outside,invalid
190182,237,3,한소희,공동(참여),인하대학교,10,,outside,invalid
190182,237,4,서용덕,공동(참여),인하대학교,10,,outside,invalid
190182,237,5,장경자,공동(교신),인하대학교,40,Y,inside,valid
191059,61,1,남범희,공동(제1),인하대학교,0,,inside,valid
191059,61,2,이우석,공동(참여),인하대학교,0,,inside,valid
191059,61,3,고태경,공동(참여),인하대학교,0,Y,inside,valid
191059,61,4,이종무,공동(교신),인하대학교,0,,inside,valid
191059,61,5,현승균,공동(교신),인하대학교,0,,inside,valid
191059,61,6,최승복,공동(참여),인하대학교,0,,inside,valid
191059,61,7,이완인,공동(참여),인하대학교,0,,inside,valid
