,Title,Link,cor_A,inst,Author,vol_num,paper_type,Journal
0,"다매체거동모델을 이용한 대도시 자동차 배출 Polycyclic Aromatic Hydrocarbons (PAHs) 거동 해석 및 영향평가
Fate Analysis and Impact Assessment for Vehicle Polycyclic Aromatic Hydrocarbons (PAHs) Emitted from Metropolitan City Using Multimedia Fugacity Model",https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002372055,유창규 /Yoo ChangKyoo,: 한국화학공학회,"이가희 /Rhee Ga hee, 황보순호 /HwangBo Soonho",479-495,0,Korean Chemical Engineering Research(HWAHAK KONGHAK)
47,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0,0
55,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0,0
59,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0,0
78,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0
80,"서학의 아니마론과 다산 심성론
The theory of Anima of Western Learning and the theory of Mind and Nature in Tasan’s philosophy",https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001732658,정인재 1,: (재)한국교회사연구소,정인재 1,271-326,0,교회사연구
81,0,0,0,0,0,0,0,0
82,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0,0
85,0,0,0,0,0,0,0,0
86,0,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0
90,PLANT U‑BOX PROTEIN 10 negatively regulates abscisic acid response in Arabidopsis,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002494723,"정춘균 /Choonkyun Jung, Nam‑Hai Chua",: 한국응용생명화학회,"서준성 /Jun Sung Seo, Pingzhi Zhao",1-5,0,Applied Biological Chemistry
91,0,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0
97,Heterologous expression of bacterial trehalose biosynthetic genes enhances trehalose accumulation in potato plants without adverse growth effects,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002497634,"최양도 /Choi， Yang Do, 정춘균 /Choonkyun Jung",: 한국식물생명공학회,"심재성 /Jae Sung Shim, 서주석 /Seo Ju-Seok, 서준성 /SEO JUN SUNG, 김영환 /Yonghwan Kim, 구연종 /Koo， Yeonjong",409-418,0,Plant Biotechnology Reports
98,"미술가의 경력형성에 관한 연구 - 카우스(KAWS)를 중심으로 -
A Study on the Career Development of an Artist: The Case of KAWS",https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002567901,이진우 /Jin Woo Lee,: 한국예술경영학회,이진우 /Jin Woo Lee,47-69,0,예술경영연구
